ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
korak-afraid-1-1,korak-afraid-1,brɛbrɛk-,afraid-None,false,expert,,,,
sumau-afraid-1-1,sumau-afraid-1,imikɛ-,afraid-None,false,expert,,,,
brem-afraid-1-1,brem-afraid-1,gamanar-,afraid-None,false,expert,,,,
amele-afraid-1-1,amele-afraid-1,uʔuyɛ-,afraid-None,false,expert,,,,
utu-afraid-1-1,utu-afraid-1,wato,afraid-None,false,expert,,,,
munit-afraid-1-1,munit-afraid-1,umuni-,afraid-None,false,expert,,,,
panim-afraid-1-1,panim-afraid-1,ue-,afraid-None,false,expert,,,,
saruga-afraid-1-1,saruga-afraid-1,wanite,afraid-None,false,expert,,,,
kein-afraid-1-1,kein-afraid-1,umune-,afraid-None,false,expert,,,,
sop-afraid-1-1,sop-afraid-1,kimg-,afraid-None,false,expert,,,,
jilim-afraid-1-1,jilim-afraid-1,kumiɛn-,afraid-None,false,expert,,,,
rerau-afraid-1-1,rerau-afraid-1,kimbɛn-,afraid-None,false,expert,,,,
samosa-afraid-1-1,samosa-afraid-1,vanʌg,afraid-None,false,expert,,,,
gavak-afraid-1-1,gavak-afraid-1,alal bay-,afraid-None,false,expert,,,,
musar-afraid-1-1,musar-afraid-1,bimbik-,afraid-None,false,expert,,,,
sileibi-afraid-1-1,sileibi-afraid-1,kributu,afraid-None,false,expert,,,,
mawan-afraid-1-1,mawan-afraid-1,wanite,afraid-None,false,expert,,,,
murupi-afraid-1-1,murupi-afraid-1,wanag,afraid-None,false,expert,,,,
uya-afraid-1-1,uya-afraid-1,img-,afraid-None,false,expert,,,,
nend-afraid-1-1,nend-afraid-1,ezandə kɨ-,afraid-None,false,expert,,,,
sam-afraid-1-1,sam-afraid-1,ulʌ-,afraid-None,false,expert,,,,
wanambre-afraid-1-1,wanambre-afraid-1,mbɛwikɛh-,afraid-None,false,expert,,,,
maia-pila-afraid-1-1,maia-pila-afraid-1,indiᵬ-,afraid-None,false,expert,,,,
biyom-afraid-1-1,biyom-afraid-1,kuŋgu u-,afraid-None,false,expert,,,,
silopi-afraid-1-1,silopi-afraid-1,wat,afraid-None,false,expert,,,,
maia-saki-afraid-1-1,maia-saki-afraid-1,biriŋe-,afraid-None,false,expert,,,,
bilakura-afraid-1-1,bilakura-afraid-1,yalam-,afraid-None,false,expert,,,,
parawen-afraid-1-1,parawen-afraid-1,apatar-,afraid-None,false,expert,,,,
moere-afraid-1-1,moere-afraid-1,pimpi-,afraid-None,false,expert,,,,
mauwake-afraid-1-1,mauwake-afraid-1,kɛkɛrop-,afraid-None,false,expert,,,,
sinsauru-afraid-1-1,sinsauru-afraid-1,hɛri-,afraid-None,false,expert,,,,
male-afraid-1-1,male-afraid-1,ulʌi-,afraid-None,false,expert,,,,
bau-afraid-1-1,bau-afraid-1,umuni-,afraid-None,false,expert,,,,
gal-afraid-1-1,gal-afraid-1,farɛ-,afraid-None,false,expert,,,,
waskia-afraid-1-1,waskia-afraid-1,ŋuʌŋa-,afraid-None,false,expert,,,,
ukuriguma-afraid-1-1,ukuriguma-afraid-1,apatay-,afraid-None,false,expert,,,,
bagupi-afraid-1-1,bagupi-afraid-1,wahitei,afraid-None,false,expert,,,,
kesawai-afraid-1-1,kesawai-afraid-1,ɛri-,afraid-None,false,expert,,,,
anamgura-afraid-1-1,anamgura-afraid-1,wugitʉm-,afraid-None,false,expert,,,,
anamgura-afraid-2-1,anamgura-afraid-2,wawaɣut-,afraid-None,false,expert,,,,
gumalu-afraid-1-1,gumalu-afraid-1,umuni-,afraid-None,false,expert,,,,
sausi-afraid-1-1,sausi-afraid-1,ɛli-,afraid-None,false,expert,,,,
danaru-afraid-1-1,danaru-afraid-1,kimiŋgu-,afraid-None,false,expert,,,,
musak-afraid-1-1,musak-afraid-1,trɨ-,afraid-None,false,expert,,,,
watiwa-afraid-1-1,watiwa-afraid-1,ŋgudi-,afraid-None,false,expert,,,,
arawum-afraid-1-1,arawum-afraid-1,lɛmbita-,afraid-None,false,expert,,,,
isebe-afraid-1-1,isebe-afraid-1,umuni-,afraid-None,false,expert,,,,
bepour-afraid-1-1,bepour-afraid-1,pɛp-,afraid-None,false,expert,,,,
rapting-afraid-1-1,rapting-afraid-1,wanar̃,afraid-None,false,expert,,,,
yangulam-afraid-1-1,yangulam-afraid-1,r̃ʌmt-,afraid-None,false,expert,,,,
yabong-afraid-1-1,yabong-afraid-1,sɔsɔti-,afraid-None,false,expert,,,,
moresada-afraid-1-1,moresada-afraid-1,tumə-,afraid-None,false,expert,,,,
kare-afraid-1-1,kare-afraid-1,bo-,afraid-None,false,expert,,,,
